race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Non-Hispanic Asian,All levels,Drug poisoning,2017-03-31,2017-03-01,0.24153000000000002,0.06480999999999999,NA,NA,NA,NA,NA,13.943997883500002
Non-Hispanic Asian,All levels,Drug poisoning,2017-04-30,2017-04-01,0.24467,0.07127000000000001,NA,NA,NA,NA,NA,14.1540518452
Non-Hispanic Asian,All levels,Drug poisoning,2017-05-31,2017-05-01,0.24784000000000003,0.06899999999999999,NA,NA,NA,NA,NA,14.367557424000001
Non-Hispanic Asian,All levels,Drug poisoning,2017-06-30,2017-06-01,0.25106,0.07098,NA,NA,NA,NA,NA,14.583751532600001
Non-Hispanic Asian,All levels,Drug poisoning,2017-07-31,2017-07-01,0.25432000000000005,0.0666,NA,NA,NA,NA,NA,14.789987229600003
Non-Hispanic Asian,All levels,Drug poisoning,2017-08-31,2017-08-01,0.25762,0.06870000000000001,NA,NA,NA,NA,NA,14.9995535272
Non-Hispanic Asian,All levels,Drug poisoning,2017-09-30,2017-09-01,0.26096,0.07073000000000002,NA,NA,NA,NA,NA,15.211327084800002
Non-Hispanic Asian,All levels,Drug poisoning,2017-10-31,2017-10-01,0.26435000000000003,0.08737,NA,NA,NA,NA,NA,15.427045683500001
Non-Hispanic Asian,All levels,Drug poisoning,2017-11-30,2017-11-01,0.26778,0.06404,NA,NA,NA,NA,NA,15.6449741994
Non-Hispanic Asian,All levels,Drug poisoning,2017-12-31,2017-12-01,0.27125,0.06621,NA,NA,NA,NA,NA,15.866296774999999
Non-Hispanic Asian,All levels,Drug poisoning,2018-01-31,2018-01-01,0.27477,0.06389,NA,NA,NA,NA,NA,16.0910230383
Non-Hispanic Asian,All levels,Drug poisoning,2018-02-28,2018-02-01,0.27834000000000003,0.059090000000000004,NA,NA,NA,NA,NA,16.3173178746
Non-Hispanic Asian,All levels,Drug poisoning,2018-03-31,2018-03-01,0.28195000000000003,0.07025,NA,NA,NA,NA,NA,16.548271429000003
Non-Hispanic Asian,All levels,Drug poisoning,2018-04-30,2018-04-01,0.28561000000000003,0.07017000000000001,NA,NA,NA,NA,NA,16.782026609400003
Non-Hispanic Asian,All levels,Drug poisoning,2018-05-31,2018-05-01,0.2893200000000001,0.0636,NA,NA,NA,NA,NA,17.019847892400005
Non-Hispanic Asian,All levels,Drug poisoning,2018-06-30,2018-06-01,0.29307000000000005,0.07401,NA,NA,NA,NA,NA,17.259885807300005
Non-Hispanic Asian,All levels,Drug poisoning,2018-07-31,2018-07-01,0.2968700000000001,0.06788,NA,NA,NA,NA,NA,17.492842097500006
Non-Hispanic Asian,All levels,Drug poisoning,2018-08-31,2018-08-01,0.30072999999999994,0.06993999999999999,NA,NA,NA,NA,NA,17.729879982199996
Non-Hispanic Asian,All levels,Drug poisoning,2018-09-30,2018-09-01,0.30462999999999996,0.06566000000000001,NA,NA,NA,NA,NA,17.96920981
Non-Hispanic Asian,All levels,Drug poisoning,2018-10-31,2018-10-01,0.30858,0.06109,NA,NA,NA,NA,NA,18.212052162000003
Non-Hispanic Asian,All levels,Drug poisoning,2018-11-30,2018-11-01,0.31259,0.06774000000000001,NA,NA,NA,NA,NA,18.458364478399997
Non-Hispanic Asian,All levels,Drug poisoning,2018-12-31,2018-12-01,0.31664,0.05614,NA,NA,NA,NA,NA,18.707613656
Non-Hispanic Asian,All levels,Drug poisoning,2019-01-31,2019-01-01,0.32075,0.07934999999999999,NA,NA,NA,NA,NA,18.960667954999998
Non-Hispanic Asian,All levels,Drug poisoning,2019-02-28,2019-02-01,0.32491000000000003,0.058570000000000004,NA,NA,NA,NA,NA,19.2159376894
Non-Hispanic Asian,All levels,Drug poisoning,2019-03-31,2019-03-01,0.32913,0.08279000000000002,NA,NA,NA,NA,NA,19.4760176112
Non-Hispanic Asian,All levels,Drug poisoning,2019-04-30,2019-04-01,0.3334,0.058510000000000006,NA,NA,NA,NA,NA,19.738980339999998
Non-Hispanic Asian,All levels,Drug poisoning,2019-05-31,2019-05-01,0.3377299999999999,0.06753,NA,NA,NA,NA,NA,20.006108632699995
Non-Hispanic Asian,All levels,Drug poisoning,2019-06-30,2019-06-01,0.34210999999999997,0.07158,NA,NA,NA,NA,NA,20.276124163499997
Non-Hispanic Asian,All levels,Drug poisoning,2019-07-31,2019-07-01,0.34654999999999997,0.07351,NA,NA,NA,NA,NA,20.5500233985
Non-Hispanic Asian,All levels,Drug poisoning,2019-08-31,2019-08-01,0.35105,0.08594,NA,NA,NA,NA,NA,20.828122976499998
Non-Hispanic Asian,All levels,Drug poisoning,2019-09-30,2019-09-01,0.35559999999999997,0.047650000000000005,NA,NA,NA,NA,NA,21.10910942
Non-Hispanic Asian,All levels,Drug poisoning,2019-10-31,2019-10-01,0.36022,0.07143000000000001,NA,NA,NA,NA,NA,21.39490668
Non-Hispanic Asian,All levels,Drug poisoning,2019-11-30,2019-11-01,0.36489,0.06937999999999998,NA,NA,NA,NA,NA,21.6835991967
Non-Hispanic Asian,All levels,Drug poisoning,2019-12-31,2019-12-01,0.36962999999999996,0.06293,NA,NA,NA,NA,NA,21.977120480399996
Non-Hispanic Asian,All levels,Drug poisoning,2020-01-31,2020-01-01,0.37443,0.060610000000000004,NA,NA,NA,NA,NA,22.2745186902
Non-Hispanic Asian,All levels,Drug poisoning,2020-02-29,2020-02-01,0.37928999999999996,0.08058,NA,NA,NA,NA,NA,22.575007024799998
Non-Hispanic Asian,All levels,Drug poisoning,2020-03-31,2020-03-01,0.38421,0.07876000000000002,NA,NA,NA,NA,NA,22.8801588678
Non-Hispanic Asian,All levels,Drug poisoning,2020-04-30,2020-04-01,0.38919,0.07872000000000003,NA,NA,NA,NA,NA,23.188796418
Non-Hispanic Asian,All levels,Drug poisoning,2020-05-31,2020-05-01,0.39424,0.08553000000000001,NA,NA,NA,NA,NA,23.5023258624
Non-Hispanic Asian,All levels,Drug poisoning,2020-06-30,2020-06-01,0.39936000000000005,0.08041,NA,NA,NA,NA,NA,23.8199390208
Non-Hispanic Asian,All levels,Drug poisoning,2020-07-31,2020-07-01,0.40454,0.10054,NA,NA,NA,NA,NA,24.1418670782
Non-Hispanic Asian,All levels,Drug poisoning,2020-08-31,2020-08-01,0.40979,0.09766000000000001,NA,NA,NA,NA,NA,24.468310928100003
Non-Hispanic Asian,All levels,Drug poisoning,2020-09-30,2020-09-01,0.41511000000000003,0.09902999999999999,NA,NA,NA,NA,NA,24.7988415951
Non-Hispanic Asian,All levels,Drug poisoning,2020-10-31,2020-10-01,0.42050000000000004,0.07847000000000001,NA,NA,NA,NA,NA,25.134323635
Non-Hispanic Asian,All levels,Drug poisoning,2020-11-30,2020-11-01,0.42596000000000006,0.08192,NA,NA,NA,NA,NA,25.473894600400005
Non-Hispanic Asian,All levels,Heroin,2016-01-31,2016-01-03,0.03158,0.0177,0,-0.07,-1.338,1.214,0.91281,1.7846012741999997
Non-Hispanic Asian,All levels,Heroin,2016-02-29,2016-02-01,0.03156,0.0055899999999999995,NA,NA,NA,NA,NA,1.7843875668
Non-Hispanic Asian,All levels,Heroin,2016-03-31,2016-03-01,0.03154,0.0055899999999999995,NA,NA,NA,NA,NA,1.7842354623999999
Non-Hispanic Asian,All levels,Heroin,2016-04-30,2016-04-01,0.03151,0.024990000000000002,NA,NA,NA,NA,NA,1.783484906
Non-Hispanic Asian,All levels,Heroin,2016-05-31,2016-05-01,0.03149,0.00558,NA,NA,NA,NA,NA,1.7833300287
Non-Hispanic Asian,All levels,Heroin,2016-06-30,2016-06-01,0.03147,0.00558,NA,NA,NA,NA,NA,1.7831427548999998
Non-Hispanic Asian,All levels,Heroin,2016-07-31,2016-07-01,0.03145,0.005569999999999999,NA,NA,NA,NA,NA,1.7857083559999998
Non-Hispanic Asian,All levels,Heroin,2016-08-31,2016-08-01,0.03142,0.017570000000000002,NA,NA,NA,NA,NA,1.7878237643999997
Non-Hispanic Asian,All levels,Heroin,2016-09-30,2016-09-01,0.0314,0.005549999999999999,NA,NA,NA,NA,NA,1.790378702
Non-Hispanic Asian,All levels,Heroin,2016-10-31,2016-10-01,0.03138,0.005529999999999999,NA,NA,NA,NA,NA,1.7930519447999997
Non-Hispanic Asian,All levels,Heroin,2016-11-30,2016-11-01,0.03136,0.00552,NA,NA,NA,NA,NA,1.7955977088
Non-Hispanic Asian,All levels,Heroin,2016-12-31,2016-12-01,0.03134,0.03486,NA,NA,NA,NA,NA,1.7982613074
Non-Hispanic Asian,All levels,Heroin,2017-01-31,2017-01-01,0.031310000000000004,0.02459,NA,NA,NA,NA,NA,1.8003450384000004
Non-Hispanic Asian,All levels,Heroin,2017-02-28,2017-02-01,0.03129,0.00549,NA,NA,NA,NA,NA,1.8026300418
Non-Hispanic Asian,All levels,Heroin,2017-03-31,2017-03-01,0.03127,0.0054800000000000005,NA,NA,NA,NA,NA,1.8052780764999998
Non-Hispanic Asian,All levels,Heroin,2017-04-30,2017-04-01,0.03125,0.01729,NA,NA,NA,NA,NA,1.8077987500000001
Non-Hispanic Asian,All levels,Heroin,2017-05-31,2017-05-01,0.031229999999999997,0.01725,NA,NA,NA,NA,NA,1.8104374529999998
Non-Hispanic Asian,All levels,Heroin,2017-06-30,2017-06-01,0.031209999999999998,0.024350000000000004,NA,NA,NA,NA,NA,1.8129486391
Non-Hispanic Asian,All levels,Heroin,2017-07-31,2017-07-01,0.03118,0.02432,NA,NA,NA,NA,NA,1.8132738353999998
Non-Hispanic Asian,All levels,Heroin,2017-08-31,2017-08-01,0.03116,0.02975,NA,NA,NA,NA,NA,1.8142461296
Non-Hispanic Asian,All levels,Heroin,2017-09-30,2017-09-01,0.031139999999999998,0.00543,NA,NA,NA,NA,NA,1.8151468632
Non-Hispanic Asian,All levels,Heroin,2017-10-31,2017-10-01,0.03112,0.03427,NA,NA,NA,NA,NA,1.8161137191999999
Non-Hispanic Asian,All levels,Heroin,2017-11-30,2017-11-01,0.0311,0.02421,NA,NA,NA,NA,NA,1.8170091029999997
Non-Hispanic Asian,All levels,Heroin,2017-12-31,2017-12-01,0.03107,0.0171,NA,NA,NA,NA,NA,1.8173855882
Non-Hispanic Asian,All levels,Heroin,2018-01-31,2018-01-01,0.03105,0.01708,NA,NA,NA,NA,NA,1.8183435795000003
Non-Hispanic Asian,All levels,Heroin,2018-02-28,2018-02-01,0.03103,0.017060000000000002,NA,NA,NA,NA,NA,1.8190931006999997
Non-Hispanic Asian,All levels,Heroin,2018-03-31,2018-03-01,0.03101,0.01704,NA,NA,NA,NA,NA,1.8200457422
Non-Hispanic Asian,All levels,Heroin,2018-04-30,2018-04-01,0.03099,0.01702,NA,NA,NA,NA,NA,1.8209271545999999
Non-Hispanic Asian,All levels,Heroin,2018-05-31,2018-05-01,0.03097,0.00538,NA,NA,NA,NA,NA,1.8218743579
Non-Hispanic Asian,All levels,Heroin,2018-06-30,2018-06-01,0.03094,0.016980000000000002,NA,NA,NA,NA,NA,1.8221614866
Non-Hispanic Asian,All levels,Heroin,2018-07-31,2018-07-01,0.03092,0.016970000000000002,NA,NA,NA,NA,NA,1.8219378099999999
Non-Hispanic Asian,All levels,Heroin,2018-08-31,2018-08-01,0.0309,0.00536,NA,NA,NA,NA,NA,1.8217447260000001
Non-Hispanic Asian,All levels,Heroin,2018-09-30,2018-09-01,0.030879999999999998,0.016950000000000003,NA,NA,NA,NA,NA,1.8215185599999997
Non-Hispanic Asian,All levels,Heroin,2018-10-31,2018-10-01,0.03086,0.00536,NA,NA,NA,NA,NA,1.821323254
Non-Hispanic Asian,All levels,Heroin,2018-11-30,2018-11-01,0.030839999999999996,0.033870000000000004,NA,NA,NA,NA,NA,1.8210945984
Non-Hispanic Asian,All levels,Heroin,2018-12-31,2018-12-01,0.030809999999999997,0.01693,NA,NA,NA,NA,NA,1.8203056364999997
Non-Hispanic Asian,All levels,Heroin,2019-01-31,2019-01-01,0.030789999999999998,0.0293,NA,NA,NA,NA,NA,1.8201058965999999
Non-Hispanic Asian,All levels,Heroin,2019-02-28,2019-02-01,0.03077,0.01691,NA,NA,NA,NA,NA,1.8198098018
Non-Hispanic Asian,All levels,Heroin,2019-03-31,2019-03-01,0.03075,0.016900000000000002,NA,NA,NA,NA,NA,1.8196078800000002
Non-Hispanic Asian,All levels,Heroin,2019-04-30,2019-04-01,0.030729999999999997,0.01689,NA,NA,NA,NA,NA,1.8193727229999996
Non-Hispanic Asian,All levels,Heroin,2019-05-31,2019-05-01,0.030709999999999998,0.029239999999999995,NA,NA,NA,NA,NA,1.8191679629
Non-Hispanic Asian,All levels,Heroin,2019-06-30,2019-06-01,0.03068,0.01687,NA,NA,NA,NA,NA,1.8183376379999998
Non-Hispanic Asian,All levels,Heroin,2019-07-31,2019-07-01,0.03066,0.00533,NA,NA,NA,NA,NA,1.8181033542
Non-Hispanic Asian,All levels,Heroin,2019-08-31,2019-08-01,0.030639999999999997,0.01685,NA,NA,NA,NA,NA,1.8178996952
Non-Hispanic Asian,All levels,Heroin,2019-09-30,2019-09-01,0.030619999999999998,0.00533,NA,NA,NA,NA,NA,1.8176629089999998
Non-Hispanic Asian,All levels,Heroin,2019-10-31,2019-10-01,0.0306,0.016839999999999997,NA,NA,NA,NA,NA,1.8174564
Non-Hispanic Asian,All levels,Heroin,2019-11-30,2019-11-01,0.03058,0.00532,NA,NA,NA,NA,NA,1.8172174174
Non-Hispanic Asian,All levels,Heroin,2019-12-31,2019-12-01,0.03056,0.029129999999999996,NA,NA,NA,NA,NA,1.8170083648
Non-Hispanic Asian,All levels,Heroin,2020-01-31,2020-01-01,0.030529999999999998,0.01681,NA,NA,NA,NA,NA,1.8162034441999997
Non-Hispanic Asian,All levels,Heroin,2020-02-29,2020-02-01,0.03051,0.00531,NA,NA,NA,NA,NA,1.8159283512
Non-Hispanic Asian,All levels,Heroin,2020-03-31,2020-03-01,0.03049,0.03358,NA,NA,NA,NA,NA,1.8157154782
Non-Hispanic Asian,All levels,Heroin,2020-04-30,2020-04-01,0.03047,0.01678,NA,NA,NA,NA,NA,1.815469634
Non-Hispanic Asian,All levels,Heroin,2020-05-31,2020-05-01,0.03045,0.023719999999999998,NA,NA,NA,NA,NA,1.8152542170000001
Non-Hispanic Asian,All levels,Heroin,2020-06-30,2020-06-01,0.03043,0.0053,NA,NA,NA,NA,NA,1.8150058704
Non-Hispanic Asian,All levels,Heroin,2020-07-31,2020-07-01,0.03041,0.0053,NA,NA,NA,NA,NA,1.8147876052999998
Non-Hispanic Asian,All levels,Heroin,2020-08-31,2020-08-01,0.03038,0.01675,NA,NA,NA,NA,NA,1.8139712682
Non-Hispanic Asian,All levels,Heroin,2020-09-30,2020-09-01,0.03036,0.02367,NA,NA,NA,NA,NA,1.8137188476
Non-Hispanic Asian,All levels,Heroin,2020-10-31,2020-10-01,0.03034,0.01673,NA,NA,NA,NA,NA,1.8134967398
Non-Hispanic Asian,All levels,Heroin,2020-11-30,2020-11-01,0.03032,0.01672,NA,NA,NA,NA,NA,1.8132418168000002
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-01-31,2016-01-03,0.04493,0.03065,0,0.394,-0.476,1.271,0.36942,2.5390163157
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-02-29,2016-02-01,0.045110000000000004,0.01769,NA,NA,NA,NA,NA,2.5504981983000006
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-03-31,2016-03-01,0.04529,0.0055899999999999995,NA,NA,NA,NA,NA,2.5620806624
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-04-30,2016-04-01,0.045469999999999997,0.01767,NA,NA,NA,NA,NA,2.5736292819999997
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-05-31,2016-05-01,0.04565,0.03532,NA,NA,NA,NA,NA,2.5852339095000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-06-30,2016-06-01,0.04583,0.017650000000000002,NA,NA,NA,NA,NA,2.5968043361
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-07-31,2016-07-01,0.04601,0.035219999999999994,NA,NA,NA,NA,NA,2.6124146728
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-08-31,2016-08-01,0.04619,0.017570000000000002,NA,NA,NA,NA,NA,2.6282488758
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-09-30,2016-09-01,0.04637,0.01754,NA,NA,NA,NA,NA,2.6439445991
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-10-31,2016-10-01,0.04655,0.02475,NA,NA,NA,NA,NA,2.6598651380000002
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-11-30,2016-11-01,0.04674,0.0247,NA,NA,NA,NA,NA,2.6762192891999996
Non-Hispanic Asian,All levels,Intentional drug poisoning,2016-12-31,2016-12-01,0.046919999999999996,0.024650000000000002,NA,NA,NA,NA,NA,2.6922278412
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-01-31,2017-01-01,0.0471,0.02459,NA,NA,NA,NA,NA,2.708280144
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-02-28,2017-02-01,0.04729,0.017360000000000004,NA,NA,NA,NA,NA,2.7243967618
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-03-31,2017-03-01,0.047479999999999994,0.034640000000000004,NA,NA,NA,NA,NA,2.7411129859999996
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-04-30,2017-04-01,0.04766,0.01729,NA,NA,NA,NA,NA,2.7571100296
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-05-31,2017-05-01,0.047850000000000004,0.0244,NA,NA,NA,NA,NA,2.7739171350000005
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-06-30,2017-06-01,0.04804,0.01722,NA,NA,NA,NA,NA,2.7905816284
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-07-31,2017-07-01,0.04823,0.0172,NA,NA,NA,NA,NA,2.8048170969000004
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-08-31,2017-08-01,0.04842,0.04207,NA,NA,NA,NA,NA,2.8191847751999997
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-09-30,2017-09-01,0.04861000000000001,0.02426,NA,NA,NA,NA,NA,2.8334710668000005
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-10-31,2017-10-01,0.0488,0.04197,NA,NA,NA,NA,NA,2.847890408
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-11-30,2017-11-01,0.04899,0.02965,NA,NA,NA,NA,NA,2.8622275226999996
Non-Hispanic Asian,All levels,Intentional drug poisoning,2017-12-31,2017-12-01,0.049190000000000005,0.029609999999999997,NA,NA,NA,NA,NA,2.8772834594
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-01-31,2018-01-01,0.04938,0.01708,NA,NA,NA,NA,NA,2.8917811902
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-02-28,2018-02-01,0.04957,0.02955,NA,NA,NA,NA,NA,2.9059763133000005
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-03-31,2018-03-01,0.04977,0.0241,NA,NA,NA,NA,NA,2.9211117894000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-04-30,2018-04-01,0.04997,0.02407,NA,NA,NA,NA,NA,2.9361642437999995
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-05-31,2018-05-01,0.05016,0.03801,NA,NA,NA,NA,NA,2.9507658312
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-06-30,2018-06-01,0.05036,0.02941,NA,NA,NA,NA,NA,2.9658711204
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-07-31,2018-07-01,0.05056,0.03394,NA,NA,NA,NA,NA,2.9792100799999996
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-08-31,2018-08-01,0.05076,0.02938,NA,NA,NA,NA,NA,2.9926136664
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-09-30,2018-09-01,0.05096,0.02936,NA,NA,NA,NA,NA,3.0059775199999996
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-10-31,2018-10-01,0.051160000000000004,0.033890000000000003,NA,NA,NA,NA,NA,3.019406924
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-11-30,2018-11-01,0.05136,0.01693,NA,NA,NA,NA,NA,3.0327956736000004
Non-Hispanic Asian,All levels,Intentional drug poisoning,2018-12-31,2018-12-01,0.05156,0.01693,NA,NA,NA,NA,NA,3.046249874
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-01-31,2019-01-01,0.05176,0.02392,NA,NA,NA,NA,NA,3.0597168304
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-02-28,2019-02-01,0.05197,0.02391,NA,NA,NA,NA,NA,3.0736274098
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-03-31,2019-03-01,0.05217000000000001,0.0239,NA,NA,NA,NA,NA,3.087120100800001
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-04-30,2019-04-01,0.05238,0.01689,NA,NA,NA,NA,NA,3.1011631380000004
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-05-31,2019-05-01,0.052590000000000005,0.029239999999999995,NA,NA,NA,NA,NA,3.1152733041
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-06-30,2019-06-01,0.052790000000000004,0.03375,NA,NA,NA,NA,NA,3.1287498015
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-07-31,2019-07-01,0.053000000000000005,0.029209999999999996,NA,NA,NA,NA,NA,3.14284011
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-08-31,2019-08-01,0.05321000000000001,0.04459,NA,NA,NA,NA,NA,3.1569987853000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-09-30,2019-09-01,0.05342,0.023819999999999997,NA,NA,NA,NA,NA,3.1711153690000002
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-10-31,2019-10-01,0.05363000000000001,0.016839999999999997,NA,NA,NA,NA,NA,3.1853002200000002
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-11-30,2019-11-01,0.053840000000000006,0.03366,NA,NA,NA,NA,NA,3.1994436152000008
Non-Hispanic Asian,All levels,Intentional drug poisoning,2019-12-31,2019-12-01,0.05405000000000001,0.02379,NA,NA,NA,NA,NA,3.2136551740000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-01-31,2020-01-01,0.05426,0.01681,NA,NA,NA,NA,NA,3.2278807364
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-02-29,2020-02-01,0.05448,0.033600000000000005,NA,NA,NA,NA,NA,3.2426016576
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-03-31,2020-03-01,0.05469000000000001,0.01679,NA,NA,NA,NA,NA,3.2568540342000007
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-04-30,2020-04-01,0.05491000000000001,0.023739999999999997,NA,NA,NA,NA,NA,3.2716586020000005
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-05-31,2020-05-01,0.05512,0.01677,NA,NA,NA,NA,NA,3.2859380112000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-06-30,2020-06-01,0.05534,0.02371,NA,NA,NA,NA,NA,3.3007697952
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-07-31,2020-07-01,0.05556,0.037469999999999996,NA,NA,NA,NA,NA,3.3156724548
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-08-31,2020-08-01,0.055779999999999996,0.0335,NA,NA,NA,NA,NA,3.3305897742
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-09-30,2020-09-01,0.056,0.033479999999999996,NA,NA,NA,NA,NA,3.3454629600000003
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-10-31,2020-10-01,0.05622,0.028980000000000002,NA,NA,NA,NA,NA,3.3604082634
Non-Hispanic Asian,All levels,Intentional drug poisoning,2020-11-30,2020-11-01,0.05644,0.02365,NA,NA,NA,NA,NA,3.3753089756
Non-Hispanic Asian,All levels,Methamphetamine,2016-01-31,2016-01-03,0.08301,0.02503,0,1.644,1.037,2.255,0,4.6909357749
Non-Hispanic Asian,All levels,Methamphetamine,2016-02-29,2016-02-01,0.08437,0.03955,NA,NA,NA,NA,NA,4.7702401461
Non-Hispanic Asian,All levels,Methamphetamine,2016-03-31,2016-03-01,0.08576000000000002,0.030619999999999998,NA,NA,NA,NA,NA,4.851491225600001
Non-Hispanic Asian,All levels,Methamphetamine,2016-04-30,2016-04-01,0.08717000000000001,0.0306,NA,NA,NA,NA,NA,4.933874302000001
Non-Hispanic Asian,All levels,Methamphetamine,2016-05-31,2016-05-01,0.0886,0.04994,NA,NA,NA,NA,NA,5.017562418
Non-Hispanic Asian,All levels,Methamphetamine,2016-06-30,2016-06-01,0.09006,0.024960000000000003,NA,NA,NA,NA,NA,5.1029500002
Non-Hispanic Asian,All levels,Methamphetamine,2016-07-31,2016-07-01,0.09154,0.058410000000000004,NA,NA,NA,NA,NA,5.1975752912
Non-Hispanic Asian,All levels,Methamphetamine,2016-08-31,2016-08-01,0.09304,0.03515,NA,NA,NA,NA,NA,5.2940522928
Non-Hispanic Asian,All levels,Methamphetamine,2016-09-30,2016-09-01,0.09457,0.03038,NA,NA,NA,NA,NA,5.3922329251
Non-Hispanic Asian,All levels,Methamphetamine,2016-10-31,2016-10-01,0.09613000000000001,0.0175,NA,NA,NA,NA,NA,5.4928643548
Non-Hispanic Asian,All levels,Methamphetamine,2016-11-30,2016-11-01,0.09771,0.03025,NA,NA,NA,NA,NA,5.594638141800001
Non-Hispanic Asian,All levels,Methamphetamine,2016-12-31,2016-12-01,0.09930999999999998,0.046110000000000005,NA,NA,NA,NA,NA,5.698319414099999
Non-Hispanic Asian,All levels,Methamphetamine,2017-01-31,2017-01-01,0.10095,0.03889,NA,NA,NA,NA,NA,5.804689608
Non-Hispanic Asian,All levels,Methamphetamine,2017-02-28,2017-02-01,0.10261,0.024550000000000002,NA,NA,NA,NA,NA,5.9114051962000005
Non-Hispanic Asian,All levels,Methamphetamine,2017-03-31,2017-03-01,0.10429000000000002,0.0245,NA,NA,NA,NA,NA,6.0208650655000016
Non-Hispanic Asian,All levels,Methamphetamine,2017-04-30,2017-04-01,0.10601000000000001,0.04234,NA,NA,NA,NA,NA,6.132631855600001
